fpr,tpr
0.24588576960309777,0.6440092165898618
0.24612778315585673,0.6440092165898618
0.24612778315585673,0.6463133640552995
0.24903194578896418,0.6463133640552995
0.24903194578896418,0.6474654377880185
0.24927395934172314,0.6474654377880185
0.24927395934172314,0.6486175115207373
0.2495159728944821,0.6486175115207373
0.2495159728944821,0.6497695852534562
0.2504840271055179,0.6497695852534562
0.2504840271055179,0.652073732718894
0.2524201355275895,0.652073732718894
0.2524201355275895,0.6532258064516129
0.25435624394966116,0.6532258064516129
0.25435624394966116,0.6543778801843319
0.25556631171345595,0.6543778801843319
0.25556631171345595,0.6555299539170507
0.2572604065827686,0.6555299539170507
0.2572604065827686,0.6566820276497696
0.2584704743465634,0.6566820276497696
0.2584704743465634,0.6578341013824884
0.2596805421103582,0.6578341013824884
0.2596805421103582,0.6589861751152074
0.2599225556631171,0.6589861751152074
0.2599225556631171,0.6601382488479263
0.26137463697967084,0.6601382488479263
0.26137463697967084,0.6612903225806451
0.2633107454017425,0.6612903225806451
0.2633107454017425,0.6658986175115207
0.26403678606001935,0.6658986175115207
0.26403678606001935,0.6670506912442397
0.26452081316553727,0.6670506912442397
0.26452081316553727,0.6682027649769585
0.2650048402710552,0.6682027649769585
0.2650048402710552,0.6693548387096774
0.2681510164569216,0.6693548387096774
0.2681510164569216,0.6705069124423964
0.2698451113262343,0.6705069124423964
0.2698451113262343,0.6716589861751152
0.27032913843175216,0.6716589861751152
0.27032913843175216,0.6728110599078341
0.271297192642788,0.6728110599078341
0.271297192642788,0.673963133640553
0.27323330106485966,0.673963133640553
0.27323330106485966,0.6751152073732719
0.27420135527589545,0.6751152073732719
0.27420135527589545,0.6774193548387096
0.27541142303969024,0.6774193548387096
0.27541142303969024,0.6785714285714286
0.2836398838334947,0.6785714285714286
0.2836398838334947,0.6797235023041475
0.28412391093901257,0.6797235023041475
0.28412391093901257,0.6808755760368663
0.2846079380445305,0.6808755760368663
0.2846079380445305,0.6820276497695853
0.2858180058083253,0.6820276497695853
0.2858180058083253,0.6831797235023042
0.28630203291384315,0.6831797235023042
0.28630203291384315,0.684331797235023
0.28702807357212,0.684331797235023
0.28702807357212,0.6854838709677419
0.28799612778315586,0.6854838709677419
0.28799612778315586,0.6866359447004609
0.2882381413359148,0.6866359447004609
0.2882381413359148,0.6877880184331797
0.2894482090997096,0.6877880184331797
0.2894482090997096,0.6889400921658986
0.2899322362052275,0.6889400921658986
0.2899322362052275,0.6900921658986175
0.2921103581800581,0.6900921658986175
0.2921103581800581,0.6912442396313364
